Service_ID,Service_Type,Cloud_Provider,Edge_Node_ID,CPU_Utilization (%),Memory_Usage (MB),Storage_Usage (GB),Network_Bandwidth (Mbps),Service_Latency (ms),Response_Time (ms),Throughput (Requests/sec),Load_Balancing (%),QoS_Score,Workload_Variability,Optimal_Service_Placement,TOPSIS_Score,Rank,TOPSIS_Rank
S0790,Compute,AWS,E4,66.85878970920518,4182,54,650.3688566371171,135.01801711985777,364.9493144390418,163.89362990965316,96.36032323954154,0.9164910373492188,3,0,0.42347345978809137,457.0,761
S0102,Compute,Google Cloud,E4,34.101855096156214,3674,437,221.56116015462516,200.20263441699728,75.67219821630597,406.34443505243246,62.20320054836256,0.6704415077461785,1,0,0.42283664205374594,145.0,762
S0853,Database,IBM,E2,52.45468520147785,6830,775,676.811112350077,186.03654037997933,176.22629685914484,137.38528513725993,81.88514255209644,0.5704519718439918,2,0,0.4227660301783361,894.0,763
S0893,Storage,Google Cloud,E2,56.9648438335585,6826,766,457.68045431250334,43.88301481952041,365.21628678461343,172.19285741723246,85.39403476182676,0.920708218012675,3,0,0.42198347301778466,837.0,764
S0352,Storage,Azure,E3,46.83486989940813,3047,934,655.381856906836,255.89874735693613,396.5831107281141,449.3166439602504,93.74697028013355,0.68768867694966,1,0,0.42160030919699576,577.0,765
S0330,Storage,AWS,E4,70.09399991027203,1611,288,669.9509140305786,244.85352517816543,186.4488190832355,216.99462503886275,60.23569737975507,0.6134429574014724,1,0,0.4203415757190332,172.0,766
S0309,AI Model,IBM,E2,79.49460128286908,918,636,233.47044660073612,254.94447593900352,230.5314435037215,642.9824692514569,50.97513238052601,0.6384989092273581,3,0,0.4200920330709986,56.0,767
S0261,Storage,Azure,E3,54.67216707504554,7408,231,159.18061213082544,64.43185671079222,28.644097371944547,60.25847277003637,91.34035563905164,0.8219469708866051,3,1,0.419488497946871,510.0,768
S0598,AI Model,Google Cloud,E2,30.694560806143155,2729,825,189.41330543921245,7.180610926066443,304.29724830171943,139.29138294577194,95.59362424225036,0.536273506493326,2,0,0.41905472923423537,170.0,769
S0636,Compute,AWS,E2,82.00305198061156,2085,192,418.2790298631875,172.9428905697646,126.7226233830519,211.74619451916416,97.05677924252235,0.5846659287034708,2,0,0.41753952207803546,53.0,770
S0407,Compute,Google Cloud,E2,51.691132123395846,5107,589,617.8396617106598,247.69736190657588,236.39927799138223,360.4344432472929,51.736997372239074,0.5893314026695515,1,0,0.4172693100616492,696.0,771
S0050,Database,AWS,E4,38.05195338743788,4521,103,281.6407591505616,176.5614403092067,98.99939672062273,310.37903585894594,64.61515232774188,0.8436872088488988,1,0,0.41722908689996707,213.0,772
S0789,Compute,Azure,E1,63.939859134013936,2212,201,91.14607729722556,290.1348809737672,138.9092146628535,658.1841751101804,65.30004867915838,0.7081747493982158,2,0,0.41636424062467897,19.0,773
S0750,Network,Google Cloud,E2,56.572085725040814,6445,987,151.72974423308105,216.14209829118465,411.1106828828229,782.9912397530348,53.97598566482494,0.5113022196796133,2,0,0.4160851363151994,739.0,774
S0374,Network,AWS,E3,44.38280115737742,901,619,772.7427488632499,239.7197680451254,251.70760539589443,119.48538400436972,65.66380055690894,0.5492686335838703,1,0,0.41544501702299125,247.0,775
S0546,AI Model,IBM,E2,25.32557483999416,1783,255,174.41410381017857,167.35362725743155,295.7031653668504,495.5880443326648,92.314366824323,0.505514224249568,3,0,0.41500578331271837,25.0,776
S0947,Storage,IBM,E4,34.687481310070254,3310,212,52.31221000133186,65.1078683257334,272.3525344006192,352.43442102921034,77.60804134855061,0.6526766067738949,3,0,0.4147998999443607,63.0,777
S0742,AI Model,AWS,E4,30.71377154756289,572,235,16.74655092112684,211.36260599657956,451.9356901569555,748.107994474621,70.13558248258501,0.5936752088312135,3,0,0.41254311568535773,28.0,778
S0154,Compute,Azure,E2,52.55145246304065,1934,701,588.9902453719933,223.26100884711903,68.52995314250003,64.72332973488079,83.64275189048456,0.9637517756482878,2,0,0.41210069303151287,202.0,779
S0350,AI Model,IBM,E3,81.62276732828538,2419,256,285.06671157449983,190.51750461151175,247.008503341929,466.6808641426615,97.3421275833758,0.8504089813193396,2,0,0.4120668774261275,81.0,780
S0854,Storage,AWS,E2,54.32747038694705,5609,921,145.9881285089875,70.81046868604759,254.11737258522584,360.3545714051609,75.30415478702554,0.6089522349076925,3,0,0.4118419379134576,537.0,781
S0972,AI Model,AWS,E4,38.141997058466686,717,54,452.72902189427367,176.76004739676296,481.4759793762157,422.76299588608526,92.09653372396266,0.6821931550698925,3,0,0.41135947669637696,95.0,782
S0924,AI Model,IBM,E1,21.76962234841469,3996,743,193.0710944924729,294.0420429373767,218.7999617765179,650.8485922909035,90.5990745342855,0.9529945753246012,1,0,0.4113249723267248,346.0,783
S0904,Database,IBM,E1,77.96911114070863,1679,747,327.51727921535803,34.01175186911287,303.111874969879,126.90221692123826,55.67822704887688,0.5009659571457525,2,0,0.4105495649673945,112.0,784
S0013,AI Model,IBM,E3,33.05820015005632,3937,363,224.78668340524072,167.82122651283763,97.16318877990484,300.7767437243384,79.98522067040501,0.8186962489675674,3,0,0.41011969100560813,159.0,785
S0824,Network,Azure,E3,43.501093818885735,626,677,698.235591547965,188.26182649164932,439.1236440409861,213.82406952516612,99.9449643523086,0.8608242721258679,3,0,0.4098635457010048,255.0,786
S0054,AI Model,Google Cloud,E3,68.43581094914046,2729,108,563.8113714700834,88.2985361175836,428.0328042360159,116.20616189361364,83.45918260995715,0.5978538758193939,2,0,0.40952739344715666,240.0,787
S0174,Database,IBM,E4,21.96475313990486,2980,966,44.58985394192856,244.41374128370668,480.8064143692923,818.3533245330592,80.54537610791982,0.6407548103861878,1,0,0.4085246623478717,319.0,788
S0258,AI Model,Azure,E2,90.92736102502116,821,620,136.21082333884374,255.2135419925844,458.200334565158,798.2929983189664,66.55081297474474,0.8119444715814852,1,0,0.4080697534187206,109.0,789
S0540,Database,AWS,E3,48.78791622837346,7994,761,457.04993073951937,43.7666529423042,426.0314419975124,172.15059958608566,67.89066398513047,0.7698079253009185,1,0,0.40747439143250785,909.0,790
S0232,Compute,IBM,E4,93.5972817872935,3310,611,704.3694527040932,142.54471805071145,335.3761862245456,86.0771691911262,61.48511576810672,0.5206871912336299,2,0,0.40516092921242347,491.0,791
S0591,Compute,Google Cloud,E3,47.83793175782207,3474,107,202.8257627103536,79.92550224599478,221.18405760202336,209.80053781186453,65.48640918637659,0.5673578654348629,1,0,0.4041096946054189,82.0,792
S0977,AI Model,IBM,E2,80.52241181629952,3133,497,127.04018795173528,106.70708123546288,468.22770046454434,551.8152773407991,88.99802302701966,0.9582110945837669,2,0,0.40364892411068054,211.0,793
S0834,Compute,Google Cloud,E2,49.07366040917353,7413,927,263.0827028574079,269.0475849527443,403.4882087760612,751.433713265135,51.22401329066,0.554699962730167,3,0,0.4032788761787219,854.0,794
S0392,AI Model,Google Cloud,E3,77.4548582401477,8055,345,583.9338544728502,281.96870766697054,54.79887174223752,210.66861951196915,69.5376492283502,0.7671927821176316,3,0,0.40323894686203066,825.0,795
S0928,Database,AWS,E3,54.34968192526786,4520,258,369.6400684349105,175.98103458673882,206.0145216332828,328.9507721718805,72.61372561445694,0.5477719372823832,2,0,0.40319909389271247,336.0,796
S0960,Compute,AWS,E1,41.78783792535653,3116,294,24.237423624311443,219.6057380089665,272.38058154975573,643.1540630274297,87.97143524782433,0.5110783147081217,3,0,0.40318114882326916,89.0,797
S0096,Network,AWS,E2,50.11207368959662,4881,917,311.5563322164486,23.43954774557119,373.5910014210825,138.45179868297058,84.6648734275746,0.8809436394453762,2,0,0.4031551376143706,552.0,798
S0617,Database,Azure,E4,56.41922747445484,2858,335,309.80159008895475,297.9183224059576,278.0608655500366,603.4404637540706,95.3907928888702,0.6578978222541256,2,0,0.4030960213166214,173.0,799
S0493,Database,AWS,E2,56.15307935840619,6821,276,471.4551297319041,225.86605113955076,499.6747771919171,578.8479500476659,71.81507119165087,0.7033127587749919,3,0,0.40305895742199965,818.0,800
S0070,Database,Google Cloud,E2,90.30410498728392,1708,227,199.22076756440788,68.89085976003605,486.693637743411,413.1254540137669,55.29001797120699,0.7962203776992297,2,0,0.4001935543440131,69.0,801
S0481,Compute,IBM,E3,75.76954371324199,3787,131,464.73812639253737,107.42168943085252,383.59781575015904,235.30198612454515,66.76691191741051,0.7951155987031794,2,0,0.40009171577915303,310.0,802
S0090,Network,Azure,E3,54.616810581484245,4208,205,168.02865241784556,105.06998802557622,141.73988732304412,189.66420715478964,99.59464286598208,0.9126889889344858,1,0,0.3997508394808645,150.0,803
S0418,Storage,AWS,E1,92.21077678055195,3461,387,530.0058345937674,64.4148612179389,481.1902516323088,118.14515092416296,82.46143897704818,0.905258243293186,1,0,0.39899603022132135,412.0,804
S0280,Network,AWS,E2,85.29338187845052,3344,483,687.7799323223167,210.0009220355447,352.69852308381,237.57637623657516,80.78630267225864,0.737539490025122,3,0,0.39852196770304343,481.0,805
S0135,Network,IBM,E4,63.498784057109845,6754,553,338.6783112953875,96.2767744867811,452.563438454165,381.323185026284,95.66498558000168,0.8399054458006652,2,0,0.39793981263692046,776.0,806
S0167,Database,Google Cloud,E2,82.9851714226713,4077,449,149.69651808113758,210.37677283882152,459.59699835220897,715.43212215314,72.72111595797705,0.5506325904937048,3,0,0.3969361372094452,354.0,807
S0524,Network,Azure,E1,50.826580644915936,8005,240,35.55129893454992,226.42654473951728,95.09910210762652,526.7482304278565,66.19896373550498,0.5891308907443867,3,0,0.3966390185118198,582.0,808
S0627,Database,IBM,E1,76.71602104626326,1696,220,232.356415674136,273.3743875802418,485.5148889532077,730.6303324808505,65.82508896313102,0.8764908086480584,1,0,0.3956376350971723,111.0,809
S0356,Network,Azure,E2,33.032119485180786,1805,429,76.02694259139436,85.82669055519034,129.3288860607728,117.6954160158165,94.90619173564394,0.5018838472752665,2,0,0.3950311037059265,4.0,810
S0121,Storage,AWS,E2,86.46468353488059,6032,657,202.5031679873717,131.48546587883163,194.73377885978485,385.8963674506613,50.91858272690522,0.8436862328789033,1,0,0.39449621752156894,554.0,811
S0272,Compute,Azure,E3,39.39656261660291,4861,455,261.0991999588979,69.99413409348043,298.18177207924884,213.73175343771516,51.61616326630452,0.9695546103663444,2,0,0.39441535494966057,390.0,812
S0560,Database,Google Cloud,E2,29.04188123027677,7816,751,656.4431926888599,225.45277948015777,389.714951429918,333.9200293475243,65.90937397281944,0.8850656459644597,3,0,0.39438372181157405,973.0,813
S0065,Storage,Azure,E3,78.23355848747934,3448,256,388.4297294576838,177.02270791859644,160.15674490961908,213.56025412501663,98.59754226299027,0.9195961714357692,2,0,0.3942130884494799,179.0,814
S0545,Compute,Azure,E4,76.33835358563135,7546,55,683.7525801613104,181.88119171299596,400.1799846419725,193.01735865911348,92.49937965845052,0.9207578620310616,3,0,0.3941669723136087,844.0,815
S0465,Storage,Azure,E3,78.04097417976172,713,985,20.388704728545,247.9754504521618,186.39628520173835,627.3111083227276,67.05471582937008,0.7494364105769404,2,0,0.39382872980529693,85.0,816
S0553,Storage,AWS,E3,64.52455934064038,795,125,293.0415284334904,56.04204157659348,376.5717772648697,135.0441869570002,76.16462314444975,0.5434314539930913,1,0,0.39348256295566214,14.0,817
S0844,Compute,IBM,E3,72.69053761511051,648,924,479.26620328896064,272.3105731576064,22.181162798739138,144.98598510958783,67.49251180454274,0.5998427130840895,2,0,0.3928710639016604,132.0,818
S0943,Network,Azure,E4,92.20762626899044,4231,545,290.7718441829649,221.63326042391225,58.3557616023611,305.89171563036086,88.21620001033519,0.6184629603657237,2,0,0.39271337216095686,280.0,819
S0659,Compute,AWS,E3,63.5350700745272,3068,314,134.12159574153455,94.03101647904076,318.9724551455057,370.83318733410624,70.69838492420271,0.6214842292272853,1,0,0.39265370221727064,91.0,820
S0702,Network,IBM,E1,84.91828592184142,2647,276,28.75594934061103,258.1710033382238,148.77735106673703,594.9464650457625,62.84958676554738,0.8931464462981389,3,0,0.3918089117879162,36.0,821
S0412,Storage,IBM,E4,84.37562575993407,3709,85,420.81083171888366,196.99580036063804,450.7612548971918,473.3568607810538,90.78327704073168,0.6590816352113271,3,0,0.3900749507450464,338.0,822
S0864,Storage,AWS,E4,69.30151116275965,4700,252,382.65081289548704,156.86134930527464,444.55204238748746,437.0131651631834,84.13636488976559,0.5663219372269828,3,0,0.3899927334742276,474.0,823
S0081,AI Model,IBM,E2,64.27607678440796,1112,855,139.19625147601238,93.27344126881286,424.3646248959665,413.5927317518827,99.91112253045252,0.8432932510572164,1,0,0.3896376154820761,116.0,824
S0623,Database,Azure,E1,22.32168431895077,5553,287,251.36391833307772,45.43057683430586,366.5058873617783,140.338965325193,69.59705948942187,0.8443837579795758,1,0,0.3896140427847563,449.0,825
S0486,Network,Google Cloud,E3,47.1389819903854,6753,893,446.7390467083261,173.2035813676347,321.35968114445626,382.3131867860004,51.33383813044362,0.7360583721166205,3,0,0.3895137881881454,855.0,826
S0086,Compute,Google Cloud,E2,85.49921868956058,1491,271,693.5016646919612,250.716530734005,189.3954277850881,54.4768042461291,60.47673119750628,0.6571925205337292,1,0,0.3893952218475766,171.0,827
S0552,Storage,AWS,E1,47.143999312839874,6636,748,100.22923305023076,52.38691572247245,156.63172543747862,117.62122450218192,50.07923222331701,0.7983152661785706,1,0,0.38723170635981796,532.0,828
S0835,AI Model,Google Cloud,E2,67.45339090614507,7806,997,532.2880125094257,174.30909515627977,213.47810441068205,184.4451423274621,89.53514518730569,0.8299104213466973,2,0,0.38651452180248913,924.0,829
S0287,Database,IBM,E3,54.79485326092496,3476,92,466.06313153515424,241.60128973344624,67.82295304349368,94.08274171436938,77.5570668097367,0.5851345685642971,2,0,0.38640606493470975,168.0,830
S0829,Storage,AWS,E3,48.29885404723946,4123,933,586.802359579962,292.94537713887365,206.4322462126761,308.6713776727275,70.82961138920993,0.7311778004673313,2,0,0.38562813553197156,611.0,831
S0815,Storage,Azure,E2,82.95038692670018,6890,295,311.1994451889238,93.48185449042876,437.9223278962869,356.1473741285104,75.6219884371942,0.8428536146430379,2,0,0.3849851383187641,702.0,832
S0729,Network,Google Cloud,E4,80.33279057596287,1314,348,335.27256838694046,258.20747737537283,176.44938305499767,413.79051317703625,56.89474712072883,0.534251396285947,1,0,0.38496925643220337,33.0,833
S0128,Database,AWS,E2,46.66197578310181,6211,739,96.71538443188692,222.7596398083689,136.31145921995574,498.9470603916628,74.14050466641851,0.6867598321158705,1,0,0.38477029156214815,527.0,834
S0581,Database,AWS,E1,42.97351240836595,8186,549,845.3174935474207,207.7210489582596,477.6671623573262,55.17152373210604,86.38531850304835,0.5823136232827075,2,0,0.3844836384612144,977.0,835
S0079,Database,Azure,E3,74.9601158574688,2688,433,917.7726277189068,275.5800745883345,498.03688805934286,96.88208551255022,55.65679688370118,0.8984738777876125,3,0,0.38443026474531816,544.0,836
S0838,Storage,Google Cloud,E2,32.5214816560399,4494,838,467.9676116341016,150.55497662195157,246.32274875814292,170.5017305479673,50.29620327270012,0.6034580936730585,1,0,0.3841910288195748,530.0,837
S0639,Database,Azure,E2,92.08516140556948,5795,763,139.19951404106538,157.89251760316978,446.74382844716325,623.4064982752953,66.65435656692385,0.7919449116860242,3,0,0.3828984842234715,625.0,838
S0785,AI Model,Google Cloud,E2,29.219050884904068,3285,409,785.3833001101119,299.50403318843223,304.9708629574817,93.94882147299997,70.90653414854656,0.8339622367980424,1,0,0.3822551462524495,478.0,839
S0255,Compute,IBM,E2,54.372548114649234,3063,694,369.1260643951605,157.4051395970112,167.55117433078698,149.8426727029564,89.3241517147953,0.901382835731019,3,0,0.38207933219723317,215.0,840
S0708,Network,IBM,E1,91.703535770895,5581,164,66.54599173673883,197.99503629855883,103.067055452876,422.9583628430557,64.637077429158,0.8549525228898041,2,0,0.380837556504035,305.0,841
S0760,Storage,AWS,E2,91.6336405468776,4921,949,490.7903966809344,108.81928236587414,299.18367908837456,98.06701099275264,87.95140240256015,0.6452394796116273,3,0,0.3803802325253216,677.0,842
S0597,AI Model,Azure,E2,52.289700384665565,1576,377,77.29356682120967,218.11135841674565,254.59321829870424,522.3788054866113,95.90052550471752,0.6774975205191768,1,0,0.3798788819449059,17.0,843
S1000,Network,Azure,E3,64.51707015340895,5679,661,455.77965899321055,208.4884179572955,370.38441028329134,437.488479687134,71.00361476260821,0.741655724348647,1,0,0.3793895018217163,755.0,844
S0658,Storage,AWS,E1,46.04577792728807,7752,769,368.0306238926341,188.2263658485099,428.79077027828913,513.8941606845528,57.425871212855874,0.6093701615520466,2,0,0.3793623383638298,898.0,845
S0500,Compute,IBM,E2,20.574802448691894,5276,236,24.187596808331243,21.43351665399733,477.9612306097176,217.2785013801304,94.60764584349803,0.7929488016763784,1,0,0.37864047124645483,344.0,846
S0476,AI Model,AWS,E1,48.838349573360944,6099,442,614.2737203651444,261.55599038638053,140.95675572206025,103.43435959941384,56.335636761711946,0.7650577825176577,3,0,0.37828339278151946,720.0,847
S0976,Database,Azure,E3,40.6027861285919,7606,620,666.7289086745345,258.38504305079465,168.36518243011494,83.9779308641885,50.41326489729292,0.8018160499465332,1,0,0.3780345966546196,899.0,848
S0655,AI Model,AWS,E4,40.26857690980874,1005,788,70.29291376849838,139.2473124785134,438.31346783265695,519.1567359226952,72.60442551694862,0.5709666053796993,2,0,0.37751108262096245,94.0,849
S0454,AI Model,IBM,E3,28.619974779467512,7708,155,203.2451929261637,148.78485941473824,445.4346357798935,469.756582753846,99.29613294850088,0.6737999072293255,1,0,0.37745750629084585,694.0,850
S0865,Network,Google Cloud,E1,55.421135312223626,4527,622,575.0538661494827,156.41184884828047,445.53899821277554,218.53899661512324,85.03793337198579,0.7593193453330063,1,0,0.3762819946004475,653.0,851
S0228,Storage,Google Cloud,E2,23.919340946451783,3621,950,258.5693026285161,80.32923831752593,253.78304916847244,81.30047483325347,72.39718201038517,0.8668109146439734,2,0,0.3760441015229636,314.0,852
S0034,Compute,Google Cloud,E2,41.96165275257236,7248,948,321.67757105813234,256.828091937628,301.12683182400013,535.1488352248233,91.27654116733748,0.6977400140158284,1,0,0.3756752426735028,851.0,853
S0104,Storage,IBM,E2,78.7843838364048,6979,840,19.59001391355806,38.28874021916832,423.6510889538,353.091733379167,79.32297561873989,0.5960168261807481,1,0,0.3745719159895103,654.0,854
S0208,Network,AWS,E1,38.71596498871296,7221,432,516.5221966938238,251.7426009910577,455.0901330190747,477.5493340261975,57.65674003022019,0.5890101621461352,3,0,0.3743868358209344,879.0,855
S0728,Storage,Google Cloud,E2,46.90366440627601,6227,226,160.36731061326395,248.385419147126,224.44668830222503,514.7684051943822,90.23208486673386,0.7105679281212498,1,0,0.37316247317426654,490.0,856
S0673,AI Model,Azure,E4,55.665952811512,3329,91,172.9743081041398,92.47858893797728,430.6010092926326,308.62851538074244,98.43193326501378,0.8647130469913575,2,0,0.37280857486561464,141.0,857
S0775,Storage,Azure,E1,50.38270208956748,3189,560,73.04791982749157,219.59845542940556,279.16991894114733,550.9536956198667,94.7298936675486,0.8441869396929613,3,0,0.37280436169382875,148.0,858
S0433,Database,AWS,E3,42.29283557814629,530,502,302.5132453804917,288.61728942497354,158.4431322661411,373.96916364323215,72.35802522653319,0.8976082932651914,1,0,0.3720103663303946,21.0,859
S0361,Database,Google Cloud,E2,30.647899232074543,7383,994,279.06865091932787,91.04956796286788,287.2135927747417,146.1056209416641,98.93270406689824,0.6234816120809105,1,0,0.3702655487520371,797.0,860
S0312,Network,AWS,E2,87.96074410743248,1020,860,146.63533214985122,105.85040179545454,328.27604971579365,312.1318830525598,99.3348398040212,0.5660334053845204,1,0,0.3695846696409387,93.0,861
S0114,Network,IBM,E2,31.16660377493335,4922,818,16.19489631620553,93.40226173323978,116.38058244024629,121.84884564282198,54.21939739474935,0.8392096258568562,1,0,0.3691503971078741,297.0,862
S0223,Network,IBM,E4,21.63675475816171,853,744,469.4260225104596,235.98506824742455,156.261618056732,58.54872441909298,97.5721319443666,0.8527447742893173,3,0,0.3691375351595798,108.0,863
S0758,Storage,IBM,E3,91.0766019473353,1712,769,91.58191214332872,45.48200825197696,269.90786796034894,87.12475170185743,69.72423156737527,0.925133697167962,3,0,0.36628564777956574,57.0,864
S0295,Database,Azure,E4,78.17088881939955,4387,692,23.49768366676325,145.51509390103678,94.96407244099848,277.2959196138907,59.83793888358278,0.8171646786286897,1,0,0.36628137721792275,219.0,865
S0370,AI Model,AWS,E1,93.4328703511366,2752,147,83.89204676863451,175.2787415376403,478.39255447020935,569.0709438511493,98.77252620674756,0.7604143652703708,2,0,0.3662220857627325,125.0,866
S0348,Compute,Google Cloud,E1,43.57625848878113,5458,874,289.4398457088035,124.51882333512997,385.9667969826588,328.68119533658506,88.55191851224274,0.7021822149905739,1,0,0.3656474183035337,649.0,867
S0414,Database,Google Cloud,E1,88.30776212329364,2436,843,144.00188062355122,56.82326948699366,338.7237946309339,169.84544147342595,90.7743882790068,0.8387333844672309,1,0,0.36538578080221057,161.0,868
S0575,AI Model,IBM,E2,68.92187364439548,881,606,121.24083712949576,151.332604174892,133.55053836108237,224.2350811792527,52.312909463064194,0.6771230015946221,2,0,0.3653704104235314,5.0,869
S0197,Network,AWS,E2,65.76688621082309,790,564,108.5510476806874,118.7383014983876,296.35400157883413,309.15419806485346,82.62423642030788,0.9985851257128622,3,0,0.3653339303218468,16.0,870
S0362,Database,IBM,E2,46.095605868662496,3898,834,405.17512656590935,277.67132228050457,17.502187447183662,60.765963544263165,86.33022186659345,0.8949428689759213,2,0,0.36462226580863966,364.0,871
S0511,Network,AWS,E3,26.53195750968286,2926,237,22.217635599770265,256.29454812247195,256.72162053601835,538.9360478492362,93.14855136660722,0.6226523585295406,3,0,0.36447494578771167,59.0,872
S0529,AI Model,IBM,E4,81.7842788165971,3067,783,265.52288986886373,156.2945494162124,259.0941889066502,318.7416142970469,83.54133403879678,0.9395551119464824,1,0,0.36438715770628854,236.0,873
S0547,AI Model,Azure,E1,26.01350105614276,2325,593,68.51476266689798,156.61685677375883,480.5068554675841,529.2035087602651,67.81833188775283,0.656064138439053,2,0,0.36408343894840733,135.0,874
S0514,Database,IBM,E1,45.89173571012691,3361,656,251.71999262899143,269.2392748769588,311.57119598835897,543.2048875958135,73.80293847509984,0.8163480207017565,1,0,0.36403978303779794,264.0,875
S0856,Database,Google Cloud,E3,47.65303781485965,2460,241,55.60243304515766,206.7726633249667,116.95386740293196,315.49596916816614,91.64658241964574,0.710877490142098,2,0,0.3636613630439622,8.0,876
S0145,Database,AWS,E3,24.39131969329844,6982,313,303.4280868065306,168.87169765004126,431.3709499498705,422.3981416946911,67.26719889631651,0.6253991675559814,2,0,0.3633114629710841,715.0,877
S0849,Compute,AWS,E3,23.613950929497214,530,140,416.6021529377496,264.2302244846943,401.2572790359084,373.2054265325679,95.29868317546304,0.9829193875291652,3,0,0.3620230599048913,62.0,878
S0770,Compute,Azure,E2,42.14678705359575,2668,521,63.23458854536354,191.4046469778311,44.84424702458403,188.28913434157397,67.27305757341344,0.7135662655241957,2,0,0.36066576914489973,27.0,879
S0624,Database,Azure,E4,49.09900699601521,3522,143,659.3442799674156,259.3523698799718,318.6374760897577,101.5011569956934,74.50021253821717,0.835497730565158,1,0,0.35932366812338845,396.0,880
S0660,Network,Google Cloud,E3,30.439752600927164,4997,849,261.0766431511112,270.4242081306172,376.1457076393796,571.8050686810205,74.16960333410631,0.8211544778955091,2,0,0.35830372170818625,592.0,881
S0646,Storage,Google Cloud,E3,60.6278609307503,2505,975,325.85462358891743,137.53410674736284,422.1425813800464,312.4269945419864,96.34942374088976,0.9902071801164034,2,0,0.35813241828875914,323.0,882
S0196,Network,IBM,E1,31.91811257520152,7283,404,137.88270079067928,233.4537509088595,269.3410495903592,494.3612416059304,95.58193448676518,0.9198823620193016,2,0,0.3569758471165144,648.0,883
S0735,Compute,Azure,E3,70.76159741430467,4027,337,728.8501467511906,279.7863028160208,350.608709813426,95.44687188168686,86.84025533604995,0.6123303500525357,2,0,0.3569677690824478,561.0,884
S0890,Database,AWS,E3,21.44957231882008,2288,893,281.76160677200744,142.7702706239138,222.60514375788492,94.11197270867169,88.03306710118032,0.8351598169907715,1,0,0.356718473100704,166.0,885
S0323,Storage,IBM,E1,26.259806374203748,4869,488,325.12105374542386,192.1941579837498,364.2979914755616,358.4700675453508,93.4148509080664,0.5238998548288747,3,0,0.35448170364434023,482.0,886
S0707,AI Model,Google Cloud,E2,63.01467135916799,3586,198,326.54576345361795,182.85340036860345,341.4713503112814,328.03787347145294,89.60222955244805,0.8306166916309329,3,0,0.3543931495164774,217.0,887
S0122,Database,AWS,E4,64.47832506400881,7957,724,102.26415836706776,20.86567943232648,482.8150147358947,175.845506316962,63.52608900859233,0.6862637264013974,3,0,0.3543121373974813,740.0,888
S0204,Compute,Azure,E4,41.16403060199001,1336,586,655.5721312628341,268.55439508095617,298.0721391984591,64.41548909410062,56.13140249890033,0.972114789682128,2,0,0.35315413749712193,218.0,889
S0004,AI Model,IBM,E4,20.90813564261656,2513,250,326.4555347391419,210.4856136324936,267.3254081146979,264.84401981201245,64.49403397669298,0.6193829470019867,2,0,0.351635986265005,79.0,890
S0018,AI Model,Google Cloud,E4,21.570872077318462,3407,260,164.72087245427846,171.49663720000194,302.8398955357612,320.667589924814,93.56323426350788,0.7800859477836792,3,0,0.35086235141286687,117.0,891
S0115,Compute,Google Cloud,E1,42.92031616176612,4298,726,71.2668446636705,288.8201207286831,275.59326413652605,598.2108429644176,62.96076668859932,0.8038545559159636,1,0,0.3506762951377637,332.0,892
S0929,Compute,AWS,E3,49.85039697158771,5036,71,444.2610252435943,274.21848293051755,391.38622224310376,429.6185860398245,50.80541092746685,0.829433333461011,2,0,0.35041144886804415,494.0,893
S0938,Compute,AWS,E2,91.83423507411528,2994,651,321.4826198458468,232.15626239446945,137.29926392386858,243.2423520883993,66.17438808215731,0.8560146785272257,3,0,0.34798764103334595,188.0,894
S0602,Database,AWS,E1,21.90858199293132,4263,748,465.04815141188,262.11783544440993,345.7487123472344,354.4625527727699,60.18880170955319,0.9950878968153593,3,0,0.3479808113928075,547.0,895
S0891,Storage,AWS,E1,29.327629925038263,4157,984,628.4173345408797,207.2672660332338,376.3225927687268,63.04652867844937,74.03617282344865,0.8212132865042887,3,0,0.3471270347226778,672.0,896
S0087,Compute,Azure,E3,67.7218515484436,2963,110,347.1393871250979,295.80163362779365,60.78199597558984,118.76992835109483,57.25527866982252,0.9050627138594284,3,0,0.34616418101128527,74.0,897
S0679,AI Model,AWS,E1,60.0039971574022,1253,912,593.7569602000322,177.58537477200525,435.3036545810442,84.79821271887843,58.83215149352348,0.8020578124904747,2,0,0.34595412961266137,300.0,898
S0613,AI Model,AWS,E3,94.1026974616694,3296,807,439.7116543201472,195.1230931485752,365.8887151807208,326.8443817422462,54.77872238313006,0.658422471825165,2,0,0.34470211787663535,426.0,899
S0690,Network,Google Cloud,E1,93.57405336220138,3071,439,393.5767829633133,188.3480235900443,339.26830758425507,276.5058200058095,90.1282267174312,0.7081960850709601,1,0,0.3436361968164245,243.0,900
S0119,Compute,AWS,E2,53.64579732159069,2425,942,140.64566642772212,201.68580130798895,99.61759600364763,209.0969660225404,67.60082912509391,0.8469226931361331,1,0,0.3433392943402019,128.0,901
S0016,Storage,AWS,E1,77.32794966663019,6442,404,38.863634161868106,290.4841333259461,43.96080878876447,369.4926896930623,66.43871437462954,0.5492173545224949,2,0,0.3427122702931321,440.0,902
S0231,Storage,IBM,E1,74.81157237355472,5027,829,130.78733944112014,294.4485598441834,47.54497697617933,318.8506036576238,92.51884596498527,0.9012299076686852,3,0,0.3426406839331019,414.0,903
S0003,Network,IBM,E1,25.344254582394395,1397,185,56.31798652205084,248.65257113801587,223.2934348519407,401.7784131192519,70.46945655917092,0.7271139119034347,3,0,0.3411575832320298,2.0,904
